date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:26	1930/1930	---M--	200	added ('OK')	image/png	etag:%226931ef3f-78a%22	https://themewagon.github.io/Muvid/images/logo.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/logo.png	(from https://themewagon.github.io/Muvid/)
13:52:26	1209/1209	---M--	200	added ('OK')	image/png	etag:%226931ef3f-4b9%22	https://themewagon.github.io/Muvid/images/search-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/search-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:27	2396/2396	---M--	200	added ('OK')	image/png	etag:%226931ef3f-95c%22	https://themewagon.github.io/Muvid/images/play-icon1.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/play-icon1.png	(from https://themewagon.github.io/Muvid/)
13:52:27	2468/2468	---M--	200	added ('OK')	image/png	etag:%226931ef3f-9a4%22	https://themewagon.github.io/Muvid/images/play-icon2.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/play-icon2.png	(from https://themewagon.github.io/Muvid/)
13:52:27	31469/31469	---M--	200	added ('OK')	image/png	etag:%226931ef3f-7aed%22	https://themewagon.github.io/Muvid/images/cd-1.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/cd-1.png	(from https://themewagon.github.io/Muvid/)
13:52:28	1597/1597	---M--	200	added ('OK')	image/png	etag:%226931ef3f-63d%22	https://themewagon.github.io/Muvid/images/play-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/play-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:28	38613/38613	---M--	200	added ('OK')	image/png	etag:%226931ef3f-96d5%22	https://themewagon.github.io/Muvid/images/cd-2.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/cd-2.png	(from https://themewagon.github.io/Muvid/)
13:52:29	28150/28150	---M--	200	added ('OK')	image/png	etag:%226931ef3f-6df6%22	https://themewagon.github.io/Muvid/images/cd-3.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/cd-3.png	(from https://themewagon.github.io/Muvid/)
13:52:29	28235/28235	---M--	200	added ('OK')	image/png	etag:%226931ef3f-6e4b%22	https://themewagon.github.io/Muvid/images/cd-4.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/cd-4.png	(from https://themewagon.github.io/Muvid/)
13:52:29	28607/28607	---M--	200	added ('OK')	image/png	etag:%226931ef3f-6fbf%22	https://themewagon.github.io/Muvid/images/cd-5.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/cd-5.png	(from https://themewagon.github.io/Muvid/)
13:52:30	1474/1474	---M--	200	added ('OK')	image/png	etag:%226931ef3f-5c2%22	https://themewagon.github.io/Muvid/images/call-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/call-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:30	1386/1386	---M--	200	added ('OK')	image/png	etag:%226931ef3f-56a%22	https://themewagon.github.io/Muvid/images/mail-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/mail-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:31	1140/1140	---M--	200	added ('OK')	image/png	etag:%226931ef3f-474%22	https://themewagon.github.io/Muvid/images/fb-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/fb-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:31	1338/1338	---M--	200	added ('OK')	image/png	etag:%226931ef3f-53a%22	https://themewagon.github.io/Muvid/images/twitter-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/twitter-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:32	1252/1252	---M--	200	added ('OK')	image/png	etag:%226931ef3f-4e4%22	https://themewagon.github.io/Muvid/images/linkedin-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/linkedin-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:32	1494/1494	---M--	200	added ('OK')	image/png	etag:%226931ef3f-5d6%22	https://themewagon.github.io/Muvid/images/instagram-icon.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/instagram-icon.png	(from https://themewagon.github.io/Muvid/)
13:52:32	87088/87088	---M-Z	200	added ('OK')	application/javascript	etag:W/%226931ef3f-15430%22	https://themewagon.github.io/Muvid/js/jquery.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/jquery.min.js	(from https://themewagon.github.io/Muvid/)
13:52:33	19190/19190	---M-Z	200	added ('OK')	application/javascript	etag:W/%226931ef3f-4af6%22	https://themewagon.github.io/Muvid/js/popper.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/popper.min.js	(from https://themewagon.github.io/Muvid/)
13:52:34	70808/70808	---M-Z	200	added ('OK')	application/javascript	etag:W/%226931ef3f-11498%22	https://themewagon.github.io/Muvid/js/bootstrap.bundle.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/bootstrap.bundle.min.js	(from https://themewagon.github.io/Muvid/)
13:52:34	11324/11324	---M-Z	200	added ('OK')	application/javascript	etag:W/%226931ef3f-2c3c%22	https://themewagon.github.io/Muvid/js/jquery-3.0.0.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/jquery-3.0.0.min.js	(from https://themewagon.github.io/Muvid/)
13:52:35	899759/899759	---M-Z	200	added ('OK')	application/javascript	etag:W/%226931ef3f-dbaaf%22	https://themewagon.github.io/Muvid/js/plugin.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/plugin.js	(from https://themewagon.github.io/Muvid/)
13:52:35	45479/45479	---M-Z	200	added ('OK')	application/javascript	etag:W/%226931ef3f-b1a7%22	https://themewagon.github.io/Muvid/js/jquery.mCustomScrollbar.concat.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/jquery.mCustomScrollbar.concat.min.js	(from https://themewagon.github.io/Muvid/)
13:52:35	9276/9276	---M-Z	200	added ('OK')	application/javascript	etag:W/%226931ef3f-243c%22	https://themewagon.github.io/Muvid/js/custom.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/custom.js	(from https://themewagon.github.io/Muvid/)
13:52:36	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/js/owl.carousel.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/js/owl.carousel.js	(from https://themewagon.github.io/Muvid/)
13:52:36	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d248ca-24a3%22	https://themewagon.github.io/Muvid/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	(from https://themewagon.github.io/Muvid/)
13:52:37	53678/53678	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-d1ae%22	https://themewagon.github.io/Muvid/css/animate.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/animate.min.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:37	7381/7381	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-1cd5%22	https://themewagon.github.io/Muvid/css/normalize.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/normalize.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:37	28414/28414	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-6efe%22	https://themewagon.github.io/Muvid/css/icomoon.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/icomoon.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:37	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/css/css/font-awesome.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/css/font-awesome.min.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:39	3663/3663	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-e4f%22	https://themewagon.github.io/Muvid/css/meanmenu.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/meanmenu.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:39	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/css/swiper.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/swiper.min.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:40	1884/1884	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-75c%22	https://themewagon.github.io/Muvid/css/slick.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/slick.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:40	14143/14143	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-373f%22	https://themewagon.github.io/Muvid/css/jquery.fancybox.min.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/jquery.fancybox.min.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:40	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-8c85%22	https://themewagon.github.io/Muvid/css/jquery-ui.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/jquery-ui.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:41	3653/3653	---M-Z	200	added ('OK')	text/css	etag:W/%226931ef3f-e45%22	https://themewagon.github.io/Muvid/css/nice-select.css	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/nice-select.css	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:41	15737/15737	---M--	200	added ('OK')	image/png	etag:%226931ef3f-3d79%22	https://themewagon.github.io/Muvid/images/banner-bg.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/banner-bg.png	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:42	499436/499436	---M--	200	added ('OK')	image/png	etag:%226931ef3f-79eec%22	https://themewagon.github.io/Muvid/images/banner-img1.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/banner-img1.png	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:43	220020/220020	---M--	200	added ('OK')	image/png	etag:%226931ef3f-35b74%22	https://themewagon.github.io/Muvid/images/img-1.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/img-1.png	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:43	361169/361169	---M--	200	added ('OK')	image/png	etag:%226931ef3f-582d1%22	https://themewagon.github.io/Muvid/images/banner-img2.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/banner-img2.png	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:44	223074/223074	---M--	200	added ('OK')	image/png	etag:%226931ef3f-36762%22	https://themewagon.github.io/Muvid/images/img-2.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/img-2.png	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:44	216576/216576	---M--	200	added ('OK')	image/png	etag:%226931ef3f-34e00%22	https://themewagon.github.io/Muvid/images/img-3.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/img-3.png	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:45	199983/199983	---M--	200	added ('OK')	image/png	etag:%226931ef3f-30d2f%22	https://themewagon.github.io/Muvid/images/img-4.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/images/img-4.png	(from https://themewagon.github.io/Muvid/css/style.css)
13:52:45	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d248ca-24a3%22	https://themewagon.github.io/Muvid/css/mCSB_buttons.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/mCSB_buttons.png	(from https://themewagon.github.io/Muvid/css/jquery.mCustomScrollbar.min.css)
13:52:46	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/css/owl.video.play.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/owl.video.play.png	(from https://themewagon.github.io/Muvid/css/owl.carousel.min.css)
13:52:46	1362/1362	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-552%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:52:46	6567/6567	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-19a7%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:52:47	43/43	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-2b%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:52:47	76/76	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-4c%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:52:47	5901/5901	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-170d%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:52:48	13984/13984	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-36a0%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
13:52:48	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d248ca-24a3%22	https://themewagon.github.io/Muvid/fonts/IcoMoon-Free.ttf	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/fonts/IcoMoon-Free.ttf	(from https://themewagon.github.io/Muvid/css/icomoon.css)
13:52:48	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/css/images/ui-icons_444444_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/images/ui-icons_444444_256x240.png	(from https://themewagon.github.io/Muvid/css/jquery-ui.css)
13:52:49	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/css/images/ui-icons_555555_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/images/ui-icons_555555_256x240.png	(from https://themewagon.github.io/Muvid/css/jquery-ui.css)
13:52:49	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d248ca-24a3%22	https://themewagon.github.io/Muvid/css/images/ui-icons_ffffff_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/images/ui-icons_ffffff_256x240.png	(from https://themewagon.github.io/Muvid/css/jquery-ui.css)
13:52:50	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d248ca-24a3%22	https://themewagon.github.io/Muvid/css/images/ui-icons_777620_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/images/ui-icons_777620_256x240.png	(from https://themewagon.github.io/Muvid/css/jquery-ui.css)
13:52:50	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/css/images/ui-icons_cc0000_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/images/ui-icons_cc0000_256x240.png	(from https://themewagon.github.io/Muvid/css/jquery-ui.css)
13:52:51	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/Muvid/css/images/ui-icons_777777_256x240.png	C:/Users/rafiq/OneDrive/Desktop/Clean/MUVID/themewagon.github.io/Muvid/css/images/ui-icons_777777_256x240.png	(from https://themewagon.github.io/Muvid/css/jquery-ui.css)
